case_name,repeat,mode,schedule,merge,sync,processes,threads,trials,steps,batch_size,queue_size,ipc,workload,skew_factor,pre_work,post_work,time_total,time_pre,time_compute,time_sync,time_ipc,time_merge,time_post,speedup,efficiency,sequential_fraction_estimate,compute_ratio,sync_overhead_ratio,ipc_overhead_ratio,merge_overhead_ratio,throughput_batches_per_sec,total_trials,collision_count,hist_sum,checksum,valid,lock_wait_count,cond_wait_count,queue_push_count,queue_pop_count,ipc_write_count,ipc_read_count,ipc_bytes,notes,profile,inner_work
process_2_shm,3,process,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.214602,0.074984,0.000064,0.051756,0.000000,0.000000,0.087797,0.000000,0.000000,0.999703,0.000297,0.241174,0.000000,0.000000,9.319598,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_4_pipe,3,process,static,final,reduce,4,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.190135,0.075211,0.000130,0.026498,0.000002,0.000000,0.088294,0.000000,0.000000,0.999314,0.000686,0.139364,0.000008,0.000001,21.037665,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
process_4_shm,3,process,static,final,reduce,4,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.189493,0.075441,0.000155,0.026024,0.000000,0.000000,0.087874,0.000000,0.000000,0.999184,0.000816,0.137333,0.000001,0.000001,21.108950,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x2,3,hybrid,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.189968,0.073925,0.000097,0.027121,0.000002,0.000000,0.088824,0.000000,0.000000,0.999491,0.000509,0.142766,0.000009,0.000000,10.528066,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_2x4,3,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.183286,0.074006,0.000113,0.021355,0.000002,0.000000,0.087811,0.000000,0.000000,0.999382,0.000618,0.116511,0.000012,0.000001,10.911886,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_4x2,3,hybrid,static,final,reduce,4,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.183300,0.074217,0.000145,0.021047,0.000002,0.000000,0.087889,0.000000,0.000000,0.999206,0.000794,0.114822,0.000012,0.000001,21.822149,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x4_shm,3,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.184192,0.074830,0.000086,0.021555,0.000000,0.000000,0.087721,0.000000,0.000000,0.999534,0.000466,0.117023,0.000001,0.000000,10.858213,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
pipeline_final_b1000,3,pipeline,queue,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.189318,0.074805,0.026192,0.000087,0.000000,0.000004,0.088244,0.000000,0.000000,0.861718,0.138348,0.000458,0.000000,0.000021,5282.106283,1000000,529280,1000000,1026622357111743000,1,2004,0,1000,1000,0,0,0,ok,default,0
pipeline_interactive_b1000,3,pipeline,queue,interactive,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.190765,0.074704,0.027907,0.029812,0.000000,0.000079,0.088114,0.000000,0.000000,1.000000,0.146290,0.156276,0.000000,0.000412,5242.055174,1000000,529280,1000000,1026622357111743000,1,4005,654,2000,2000,0,0,0,ok,default,0
pipeline_interactive_b100,3,pipeline,queue,interactive,reduce,2,4,1000000,50,100,1024,pipe,uniform,8,50000000,10000000,0.225079,0.074908,0.062073,0.204683,0.000000,0.000642,0.088071,0.000000,0.000000,1.000000,0.275784,0.909382,0.000000,0.002853,44428.803728,1000000,529280,1000000,1026622357111743000,1,40005,4204,20000,20000,0,0,0,ok,default,0
